STRATEGIC_CITY_NAME,POSTAL_CODE,total_service_count,peak_daily_service_count,active_service_days,latitude,longitude,engineer_count,service_day_count,service_count,region_seq,region_id,distance_to_region_center_km,required_sm_count,max_radius_km,avg_radius_km,service_gap_pct
"North Jersey, NJ",07307,10,2,9,40.74542962,-74.04786279666666,2,53,0.19,1,north_jersey_nj_r01,24.322736907256655,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07310,2,1,2,40.730592134999995,-74.03154069,1,53,0.04,1,north_jersey_nj_r01,26.470523532959554,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07401,6,1,6,41.03219908166667,-74.127905275,1,53,0.11,1,north_jersey_nj_r01,16.042317645948394,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07405,7,1,7,40.99278792571429,-74.35626379428571,1,53,0.13,1,north_jersey_nj_r01,13.576345897629565,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07407,8,2,7,40.90768431785715,-74.121096385,2,53,0.15,1,north_jersey_nj_r01,9.54545657968255,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07410,20,3,14,40.93160898428572,-74.12129733607142,3,53,0.38,1,north_jersey_nj_r01,9.747272308075678,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07416,1,1,1,41.10909811,-74.5937663,1,53,0.02,1,north_jersey_nj_r01,37.23839935053733,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07417,5,3,3,41.019412319999994,-74.19912720222221,1,53,0.09,1,north_jersey_nj_r01,12.257306889608785,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07419,4,3,2,41.153030715,-74.56106958666666,2,53,0.08,1,north_jersey_nj_r01,38.285908620507286,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07423,3,1,3,40.99909753666667,-74.10606061,1,53,0.06,1,north_jersey_nj_r01,14.461876429619233,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07424,11,2,10,40.88314118,-74.2187866205,1,53,0.21,1,north_jersey_nj_r01,3.5184539586478905,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07430,7,2,6,41.073064565,-74.15474698999999,1,53,0.13,1,north_jersey_nj_r01,19.07124489460039,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07432,3,1,3,40.99762967,-74.13396434666667,1,53,0.06,1,north_jersey_nj_r01,12.687340373834614,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07438,6,1,6,41.023324908333336,-74.50737808333334,1,53,0.11,1,north_jersey_nj_r01,26.01592910795282,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07439,1,1,1,41.0831412,-74.5918052,1,53,0.02,1,north_jersey_nj_r01,35.48629395385897,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07446,6,1,6,41.05319197666667,-74.147981285,1,53,0.11,1,north_jersey_nj_r01,17.251521977260264,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07450,6,1,6,40.97892245166667,-74.10559839166667,1,53,0.11,1,north_jersey_nj_r01,13.108505196196482,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07452,8,2,6,40.959972183333335,-74.121982135,1,53,0.15,1,north_jersey_nj_r01,10.82832383251353,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07458,6,2,5,41.051079032000004,-74.10323836799999,2,53,0.11,1,north_jersey_nj_r01,18.946941643475352,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07460,2,1,2,41.08932762,-74.52808995999999,1,53,0.04,1,north_jersey_nj_r01,31.52342268188288,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07463,3,1,3,41.01109120666666,-74.10477526666666,1,53,0.06,1,north_jersey_nj_r01,15.457578386017742,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07470,26,2,18,40.95652779277778,-74.24932966888889,2,53,0.49,1,north_jersey_nj_r01,5.055073534881449,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07481,6,2,5,41.002058226,-74.15628581,1,53,0.11,1,north_jersey_nj_r01,11.932881623852573,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07501,1,1,1,40.92078165,-74.15897793,1,53,0.02,1,north_jersey_nj_r01,6.413652754794729,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07502,6,1,6,40.91950016,-74.19282182166667,1,53,0.11,1,north_jersey_nj_r01,3.5891753479329718,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07503,2,1,2,40.89590276,-74.15923361,1,53,0.04,1,north_jersey_nj_r01,6.58901615745012,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07504,11,7,3,40.91036971333333,-74.1337574,1,53,0.21,1,north_jersey_nj_r01,8.469712411997657,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07506,13,2,12,40.95227621,-74.15667827375,1,53,0.25,1,north_jersey_nj_r01,7.895874780779734,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07508,84,11,11,40.951352796931815,-74.1885448875,2,53,1.58,1,north_jersey_nj_r01,5.797135737031946,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07512,1,1,1,40.90700712,-74.20124256,1,53,0.02,1,north_jersey_nj_r01,2.860774574200753,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07514,1,1,1,40.92480257,-74.14976725,1,53,0.02,1,north_jersey_nj_r01,7.251299039851523,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07522,2,1,2,40.912586045,-74.16218734,1,53,0.04,1,north_jersey_nj_r01,6.077374915607361,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07524,1,1,1,40.92645406,-74.15120518,1,53,0.02,1,north_jersey_nj_r01,7.17019257967556,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07624,7,1,7,40.975562235714285,-73.96359229857141,1,53,0.13,1,north_jersey_nj_r01,23.811725157188466,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07640,4,1,4,41.001292230000004,-73.9765220175,1,53,0.08,1,north_jersey_nj_r01,23.809737171865375,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07642,5,1,5,41.007416374,-74.045662152,1,53,0.09,1,north_jersey_nj_r01,19.050908203866925,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07645,6,2,4,41.0581452325,-74.05525013,1,53,0.11,1,north_jersey_nj_r01,22.108942336544803,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07647,3,1,3,41.01103257333333,-73.95227683666667,1,53,0.06,1,north_jersey_nj_r01,26.110357200380086,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07652,26,5,17,40.941304983705884,-74.0693656262353,3,53,0.49,1,north_jersey_nj_r01,14.240011258226048,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07656,7,1,7,41.03358436857143,-74.0402197542857,1,53,0.13,1,north_jersey_nj_r01,21.152845060612837,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07662,2,1,2,40.90971257,-74.08090723,1,53,0.04,1,north_jersey_nj_r01,12.911332702667675,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07663,8,2,7,40.90411981285714,-74.09451463857144,1,53,0.15,1,north_jersey_nj_r01,11.80127994775311,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07675,16,2,14,41.014868410357145,-74.01214530214286,1,53,0.3,1,north_jersey_nj_r01,21.869238911720878,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07676,6,1,6,40.99171915666667,-74.06224555166666,1,53,0.11,1,north_jersey_nj_r01,16.939642836863378,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07677,5,1,5,41.02812822,-74.06694548200001,1,53,0.09,1,north_jersey_nj_r01,19.061029121274725,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07801,8,2,7,40.88875829285714,-74.55135458,1,53,0.15,1,north_jersey_nj_r01,26.75976404536091,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07803,1,1,1,40.8693243,-74.5993318,1,53,0.02,1,north_jersey_nj_r01,31.0393445170917,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07821,3,1,3,40.97040226666667,-74.73062354,1,53,0.06,1,north_jersey_nj_r01,42.165721716435144,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07828,9,2,8,40.872418646875,-74.761994951875,1,53,0.17,1,north_jersey_nj_r01,44.56161864666833,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07834,8,2,7,40.89021215857143,-74.48206122428572,2,53,0.15,1,north_jersey_nj_r01,20.95216661865592,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07836,4,1,4,40.856023045,-74.71650505,1,53,0.08,1,north_jersey_nj_r01,41.00304954014712,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07840,13,2,12,40.86497479083334,-74.823831015,1,53,0.25,1,north_jersey_nj_r01,49.81972090265585,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07843,6,3,4,40.9451472275,-74.6567355875,2,53,0.11,1,north_jersey_nj_r01,35.65698062627305,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07848,1,1,1,41.12847143,-74.63861477,1,53,0.02,1,north_jersey_nj_r01,41.54788473218643,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07849,11,1,11,40.96863507727273,-74.61361725090909,1,53,0.21,1,north_jersey_nj_r01,32.4500020113214,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07850,3,1,3,40.91522862,-74.64689137,1,53,0.06,1,north_jersey_nj_r01,34.65351402817505,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07852,4,1,4,40.884387579999995,-74.67329732,1,53,0.08,1,north_jersey_nj_r01,37.01155083106508,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07853,8,2,7,40.78569476214285,-74.77734434857143,1,53,0.15,1,north_jersey_nj_r01,47.785130846012855,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07856,2,1,2,40.914514034999996,-74.63755713500001,1,53,0.04,1,north_jersey_nj_r01,33.868752528874104,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07860,6,1,6,41.05866979666667,-74.80333529166667,1,53,0.11,1,north_jersey_nj_r01,50.43787305172715,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07863,2,2,1,40.827738545,-74.958904735,2,53,0.04,1,north_jersey_nj_r01,61.634884681260054,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07866,13,2,11,40.92283161318182,-74.51547657954546,2,53,0.25,1,north_jersey_nj_r01,23.636218377618576,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07869,3,1,3,40.84534729666667,-74.54772993666667,1,53,0.06,1,north_jersey_nj_r01,27.370769313525912,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07871,8,2,6,41.014118734166665,-74.65963025583333,2,53,0.15,1,north_jersey_nj_r01,37.442702333405755,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07874,6,1,6,40.91442806166666,-74.69812234,1,53,0.11,1,north_jersey_nj_r01,38.95789732357618,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07876,2,1,2,40.856237195,-74.64422219,1,53,0.04,1,north_jersey_nj_r01,35.00611046354594,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07878,3,1,3,40.87275569333334,-74.47886136666666,1,53,0.06,1,north_jersey_nj_r01,21.00858636823118,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07885,2,1,2,40.925749839999995,-74.561640805,1,53,0.04,1,north_jersey_nj_r01,27.526078456371483,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07921,1,1,1,40.66077573,-74.63174701,1,53,0.02,1,north_jersey_nj_r01,43.608891829085906,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07924,2,1,2,40.718869854999994,-74.56926558999999,1,53,0.04,1,north_jersey_nj_r01,35.45441893835245,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07927,1,1,1,40.82016457,-74.45647395,1,53,0.02,1,north_jersey_nj_r01,21.300661819087573,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07928,18,4,13,40.721945459615384,-74.41084834653846,3,53,0.34,1,north_jersey_nj_r01,25.865149773232567,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07930,2,1,2,40.776726815,-74.686488025,1,53,0.04,1,north_jersey_nj_r01,40.90564719302117,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07931,6,2,5,40.70334501,-74.64686354,1,53,0.11,1,north_jersey_nj_r01,41.77518324842002,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07932,3,1,3,40.77773648,-74.38865099333333,1,53,0.06,1,north_jersey_nj_r01,19.812926764112902,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07933,1,1,1,40.67501209,-74.46383207,1,53,0.02,1,north_jersey_nj_r01,32.70824567193233,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07936,4,2,3,40.821981756666666,-74.361662405,2,53,0.08,1,north_jersey_nj_r01,14.681728745222186,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07940,5,1,5,40.750779006,-74.410460414,1,53,0.09,1,north_jersey_nj_r01,23.289015562423717,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07945,3,1,3,40.78195288,-74.60329407666667,1,53,0.06,1,north_jersey_nj_r01,34.246830781783856,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07946,4,1,4,40.675075035,-74.5108474875,1,53,0.08,1,north_jersey_nj_r01,35.184280633557975,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07950,11,1,11,40.842145744545455,-74.47818935727273,1,53,0.21,1,north_jersey_nj_r01,21.929004959276615,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07960,20,3,14,40.79834987845238,-74.4902629275,2,53,0.38,1,north_jersey_nj_r01,24.97368224545471,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07961,2,1,2,40.803200974999996,-74.4832657,1,53,0.04,1,north_jersey_nj_r01,24.192641949868303,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07976,1,1,1,40.73314655,-74.48766023,1,53,0.02,1,north_jersey_nj_r01,29.17753015132802,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07980,2,1,2,40.676125835,-74.497790415,1,53,0.04,1,north_jersey_nj_r01,34.37790432424526,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",07981,14,3,11,40.821369279696974,-74.41510507636363,2,53,0.26,1,north_jersey_nj_r01,18.254434794552722,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",10901,8,3,5,41.116264101666665,-74.12072532566665,1,53,0.15,1,north_jersey_nj_r01,24.59007914710267,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",10913,7,1,7,41.06364185571429,-73.96251633428571,1,53,0.13,1,north_jersey_nj_r01,28.350886294296153,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",10952,16,2,13,41.12002739423077,-74.06969072269231,1,53,0.3,1,north_jersey_nj_r01,26.905237215633573,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",10954,24,3,16,41.10751492385417,-74.02010500041666,2,53,0.45,1,north_jersey_nj_r01,28.17852816650183,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",10960,3,2,2,41.09109685,-73.93267874,2,53,0.06,1,north_jersey_nj_r01,32.18826117078891,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",10962,5,3,3,41.04007766666666,-73.95386086666667,1,53,0.09,1,north_jersey_nj_r01,27.503541834788393,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",10964,3,1,3,41.01398705333333,-73.92270549666667,1,53,0.06,1,north_jersey_nj_r01,28.51114311750338,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",10965,9,2,8,41.06274506125,-74.01386809,2,53,0.17,1,north_jersey_nj_r01,24.944149116026097,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",10968,2,1,2,41.037590894999994,-73.92121914,1,53,0.04,1,north_jersey_nj_r01,29.75455119094832,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",10977,28,3,20,41.12145059266667,-74.04528077358333,2,53,0.53,1,north_jersey_nj_r01,28.14337937709443,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",10983,6,2,4,41.026051405,-73.95585346499999,2,53,0.11,1,north_jersey_nj_r01,26.587168826610956,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",10989,6,1,6,41.12859554,-73.944953675,1,53,0.11,1,north_jersey_nj_r01,34.170971406983845,4,61.634884681260054,23.605405230461937,0.33
"North Jersey, NJ",10994,10,2,9,41.099787855555554,-73.96909716444445,1,53,0.19,1,north_jersey_nj_r01,30.493700402944594,4,61.634884681260054,23.605405230461937,0.33
"Philadelphia, PA",08003,13,3,9,39.87942524148148,-74.9575347925926,3,58,0.22,1,philadelphia_pa_r01,40.531836473510154,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08009,8,1,8,39.76633587875,-74.9357858925,1,58,0.14,1,philadelphia_pa_r01,40.225034904735,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08012,10,1,10,39.78392076,-75.05798802199999,1,58,0.17,1,philadelphia_pa_r01,29.881255584904387,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08020,3,1,3,39.80140730666667,-75.22623484,1,58,0.05,1,philadelphia_pa_r01,16.035647022823255,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08021,5,2,4,39.819689159999996,-75.03032340625,2,58,0.09,1,philadelphia_pa_r01,32.78542951448603,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08028,5,2,4,39.7072980575,-75.12013548625,1,58,0.09,1,philadelphia_pa_r01,25.18970064914976,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08029,1,1,1,39.84661787,-75.05460124,1,58,0.02,1,philadelphia_pa_r01,31.522195186970873,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08035,1,1,1,39.87636016,-75.06615804,1,58,0.02,1,philadelphia_pa_r01,31.763151270409576,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08056,1,1,1,39.77520291,-75.26875451,1,58,0.02,1,philadelphia_pa_r01,11.866291494838968,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08062,10,2,9,39.719357161666665,-75.20051205444445,2,58,0.17,1,philadelphia_pa_r01,18.19594247344087,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08063,4,2,3,39.863171595000004,-75.17456793333334,1,58,0.07,1,philadelphia_pa_r01,22.82960945161335,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08066,1,1,1,39.84569305,-75.24624557,1,58,0.02,1,philadelphia_pa_r01,16.610198096197315,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08071,1,1,1,39.7363144,-75.1405602,1,58,0.02,1,philadelphia_pa_r01,22.88667634916418,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08078,1,1,1,39.84608419,-75.07380625,1,58,0.02,1,philadelphia_pa_r01,29.94376751545843,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08080,21,2,14,39.75400252035714,-75.087851335,2,58,0.36,1,philadelphia_pa_r01,27.23615557807565,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08081,22,3,17,39.75218992284314,-74.98299788794118,3,58,0.38,1,philadelphia_pa_r01,36.20185394100339,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08083,3,1,3,39.83681746333333,-75.04094155666667,1,58,0.05,1,philadelphia_pa_r01,32.33713863065995,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08084,5,1,5,39.828305123999996,-75.019631258,1,58,0.09,1,philadelphia_pa_r01,33.87804118651206,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08085,8,2,5,39.744469045,-75.334827198,2,58,0.14,1,philadelphia_pa_r01,6.381508668726879,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08086,5,1,5,39.838418666,-75.181447914,1,58,0.09,1,philadelphia_pa_r01,21.05679962867079,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08090,2,1,2,39.805022859999994,-75.150084815,1,58,0.03,1,philadelphia_pa_r01,22.439770623808947,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08093,1,1,1,39.8469265,-75.1142259,1,58,0.02,1,philadelphia_pa_r01,26.72372923683783,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08094,24,2,20,39.6734371405,-74.99134457925001,2,58,0.41,1,philadelphia_pa_r01,36.80439863927302,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08096,9,2,8,39.83252749875,-75.14336303125,1,58,0.16,1,philadelphia_pa_r01,23.8364553894281,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08103,1,1,1,39.94033832,-75.12508868,1,58,0.02,1,philadelphia_pa_r01,31.21668395256885,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08107,3,1,3,39.90761835333333,-75.08669473333333,1,58,0.05,1,philadelphia_pa_r01,31.796694797637635,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08108,3,1,3,39.917249760000004,-75.05594480333333,1,58,0.05,1,philadelphia_pa_r01,34.60072606657968,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",08559,4,1,4,40.448432679999996,-74.9743239975,1,58,0.07,1,philadelphia_pa_r01,84.81915148449451,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",18901,13,2,11,40.30072241090909,-75.1267541909091,1,58,0.22,1,philadelphia_pa_r01,64.57128992835653,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",18902,8,1,8,40.3513715475,-75.1228015275,1,58,0.14,1,philadelphia_pa_r01,69.94972495669248,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",18914,21,2,16,40.2769666903125,-75.201822485625,1,58,0.36,1,philadelphia_pa_r01,59.966609801651515,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",18923,2,1,2,40.353661575,-75.170620845,1,58,0.03,1,philadelphia_pa_r01,68.89549539106157,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",18944,14,2,12,40.36412255041667,-75.24429413708333,2,58,0.24,1,philadelphia_pa_r01,68.47613853425317,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",18947,3,2,2,40.44826103,-75.07899721,2,58,0.05,1,philadelphia_pa_r01,81.34154152246293,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19008,8,1,8,39.97382423,-75.35978976625,1,58,0.14,1,philadelphia_pa_r01,24.005005601046808,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19013,4,2,3,39.85315136,-75.36728093,1,58,0.07,1,philadelphia_pa_r01,10.784860357083414,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19014,12,2,10,39.8616883165,-75.442667493,2,58,0.21,1,philadelphia_pa_r01,11.626617893830083,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19015,6,2,5,39.876601687,-75.391286348,1,58,0.1,1,philadelphia_pa_r01,12.927389664016902,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19017,2,1,2,39.8906355,-75.45857378,1,58,0.03,1,philadelphia_pa_r01,15.097677555642294,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19060,13,2,11,39.839335038181815,-75.49598150954544,1,58,0.22,1,philadelphia_pa_r01,11.604706581601564,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19061,7,1,7,39.83404173,-75.4519835,1,58,0.12,1,philadelphia_pa_r01,9.017424815899064,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19063,24,4,20,39.912481596250004,-75.40638674075,3,58,0.41,1,philadelphia_pa_r01,16.85293875387056,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19064,11,2,10,39.934830641999994,-75.336016728,1,58,0.19,1,philadelphia_pa_r01,20.248563707399814,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19070,2,1,2,39.90947853,-75.32048842500001,1,58,0.03,1,philadelphia_pa_r01,18.07255271525593,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19073,8,1,8,39.98206922125,-75.41709084875,1,58,0.14,1,philadelphia_pa_r01,24.60782974678342,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19078,2,1,2,39.87687305,-75.33253723499999,1,58,0.03,1,philadelphia_pa_r01,14.351798696921778,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19081,4,1,4,39.903004435,-75.34319908500001,1,58,0.07,1,philadelphia_pa_r01,16.69383142624588,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19083,14,2,12,39.980006115416664,-75.30501091000001,1,58,0.24,1,philadelphia_pa_r01,25.850701116105924,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19086,4,1,4,39.883060825,-75.36914475500001,1,58,0.07,1,philadelphia_pa_r01,13.948084235679696,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19090,5,2,4,40.15078627125,-75.12224883375,2,58,0.09,1,philadelphia_pa_r01,49.65559643511968,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19094,2,1,2,39.87726104,-75.33691119,1,58,0.03,1,philadelphia_pa_r01,14.230896936476528,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19317,7,2,6,39.852095936666664,-75.567898695,1,58,0.12,1,philadelphia_pa_r01,17.124077585155902,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19319,1,1,1,39.93392912,-75.51689362,1,58,0.02,1,philadelphia_pa_r01,21.428104211601664,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19342,12,2,11,39.904010921363636,-75.50330129318182,1,58,0.21,1,philadelphia_pa_r01,17.936160808322796,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19373,1,1,1,39.9069314,-75.54731,1,58,0.02,1,philadelphia_pa_r01,20.21099490813041,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19701,24,2,19,39.59396542710526,-75.70589343368421,2,58,0.41,1,philadelphia_pa_r01,31.651810792477615,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19702,16,3,12,39.637786884444445,-75.69805415125,3,58,0.28,1,philadelphia_pa_r01,28.466103943269097,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19703,5,1,5,39.804256112000004,-75.455491802,1,58,0.09,1,philadelphia_pa_r01,6.392139778441543,3,84.81915148449451,33.82863792858077,-0.08
"Philadelphia, PA",19706,3,1,3,39.575737313333335,-75.59178065333333,1,58,0.05,1,philadelphia_pa_r01,25.998560292351527,3,84.81915148449451,33.82863792858077,-0.08
